14.5	295.6	240.6	101.4	79	0.18
15.8	348	134.7	101.7	83	0.21
14.5	660.5	276.6	101.2	52	0.53
13.7	249.6	337.5	101.5	38	0.41
14	208.6	329.3	102.1	64	0.26
16.9	359.4	292.7	101.7	31	0.56
13.4	315.2	325.5	101.8	46	0.4
14	291.1	283.9	101.1	57	0.34
14	216.4	297.6	101.7	51	0.29
14.7	282.4	320.4	101.9	20	0.56
14.9	298.8	334.7	102.1	35	0.51
15.1	364	290.8	101.6	63	0.35
15.8	195.4	332.3	102.1	41	0.39
14.1	328.4	318.5	101.9	27	0.55
15.1	272.4	313.2	102	30	0.52
13.4	292.5	240.8	101.9	65	0.23
16.2	184	332.2	102	29	0.46
14.3	277.4	320.2	102.1	25	0.52
14.3	174.9	228.5	101.7	48	0.27
14.2	288.8	298.7	101.8	68	0.26
16.8	223.2	300.3	101.9	27	0.5
14.1	266	328.1	102.1	30	0.48
13.9	246.9	309.3	101.7	48	0.32
15	340.3	300	101.8	72	0.25
15.1	217.7	295.5	101.9	28	0.41
20.4	445.5	324	102.1	10	0.94
15.2	237.8	323.5	101.9	38	0.43
14.7	263.8	264.5	101.8	76	0.18
14.4	213.6	201.4	102.1	36	0.35
16.4	270.6	307.3	102.1	23	0.58
16.1	244.2	302.5	102.1	26	0.51
15.5	539.8	127	101.7	83	0.19
15	220	286.1	102.2	31	0.41
15.3	287	319.9	101.8	23	0.56
15.3	258.3	317.2	102.1	30	0.5
15.3	238.7	184.4	101.8	73	0.17
14.6	262.8	299.5	102	44	0.4
14.5	300.7	316.2	101.4	44	0.38
15.5	242.3	222.9	101.8	32	0.4
14.6	256.5	271	102.1	72	0.23
16	220.9	267.6	101.8	35	0.42
14.7	324.8	318	101.3	36	0.44
15.8	251.5	311.4	101.9	40	0.46
15.6	392.2	249.7	102	75	0.27
16.6	359.9	286.9	100.9	60	0.5
17.2	227.3	316.9	101.7	24	0.53
16.4	277.4	269.1	101.8	21	0.56
14	270.6	268.2	102	69	0.23
20.1	620	308.9	101.3	19	1.09
17	230.5	275.7	101.8	19	0.52
15.9	240.1	246.6	101.7	24	0.46
15.1	348	269.3	102	69	0.27
19.1	373.5	296.9	101.3	26	0.7
15	286.5	304.7	101.6	42	0.4
15.2	184	307.3	101.8	31	0.4
16	200	284.2	101.8	61	0.25
14.3	166.7	309.8	101.7	54	0.3
13.1	237.3	221.2	101.6	71	0.2
14.9	190	300.3	101.7	28	0.41
14.5	251	290.3	101.3	76	0.19
14.9	241.9	308.2	102.1	33	0.43
14.1	315.2	298.8	102	37	0.48
15.7	220.9	205.6	101.5	50	0.3
14.2	430	200.1	100.8	79	0.23
13.9	152.2	300.8	102	49	0.27
12.1	257.4	299.4	102	23	0.46
15.5	303.4	180.8	101.5	70	0.25
10.2	711.6	309.1	101.1	16	0.78
13.4	230	303.1	101.6	62	0.24
12.7	265.6	172.1	101.6	31	0.38
14.6	282.4	191.4	101.7	57	0.3
8.1	213.6	197.2	102.2	26	0.33
13.2	364	185.7	101.6	76	0.2
14.1	216.8	276.6	101.8	36	0.37
13.3	242.8	221.7	101.6	64	0.23
9.3	243.7	127.4	101.8	30	0.33
14.4	650.5	100.4	101.4	84	0.19
14.1	264.7	172.9	101.6	52	0.31
13.1	253.3	216.3	101.3	61	0.25
11.1	605.9	78.4	100.6	59	0.4
13.3	372.6	93.9	102	95	0.07
13.5	257.4	168.3	101.2	71	0.21
13.2	461	226.1	101.4	52	0.4
13.3	470.6	125.8	100.2	74	0.25
12.9	225.5	275.3	102.2	72	0.19
12.6	282.4	302.9	101.1	53	0.31
12.4	248.3	285	102.1	59	0.28
12.3	277.9	302.4	101.1	60	0.27
11.9	318.9	169.9	101.9	76	0.19
13	224.1	139.8	101.3	60	0.23
12.7	346.7	304	101.8	56	0.35
12.1	406.3	105.6	101.3	83	0.15
12.9	281.1	216.4	101.8	72	0.21
15.1	302.9	296.6	101.8	49	0.39
13.9	705.6	195.5	101	71	0.37
12.2	282.4	293.2	102.1	64	0.24
13.3	284.7	245.2	102	68	0.22
13.4	326.2	301	102.1	59	0.32
11	800.8	162.4	101.2	66	0.43
12.1	285.2	286.2	102.1	57	0.27
13	432.8	272.1	101.9	68	0.3
12.7	267.9	273.9	102.1	67	0.23
9.4	520.7	133.8	101.4	63	0.33
12.8	387.2	275.1	101.6	69	0.27
11.5	291.5	273	102.4	66	0.24
13.6	297.9	281	102.3	57	0.32
7.8	336.2	290.5	101.8	51	0.34
12.1	582.2	307.1	101.5	44	0.57
12.2	238.7	249.7	102.2	71	0.19
16.5	261	253.1	102.1	27	0.5
8.2	296.1	231.6	102.4	29	0.4
7.7	378.1	291.7	101.4	37	0.4
11.8	447.8	175.4	101.8	74	0.19
15.9	227.8	211	101.9	34	0.38
10.7	258.7	308.2	101.9	30	0.42
7.2	302.9	315.2	101.7	24	0.41
11.2	616.8	212.7	101.4	58	0.37
15.3	224.1	198.5	101.9	46	0.29
10.1	211.4	235.4	101.8	39	0.32
8.6	267.9	281.7	102.5	38	0.35
9.3	277	275.8	102	60	0.26
16.1	136.7	133.3	101.8	58	0.19
11.5	227.3	306.5	101.7	34	0.37
8.9	251.9	231.5	102.4	50	0.24
9.1	221.4	295.8	102.5	47	0.27
16.2	253.3	204.8	101.8	77	0.24
12	213.2	215.7	101.4	34	0.35
9.8	197.7	168.6	102.1	49	0.22
9.4	236.9	247.8	102	66	0.2
14	331.2	161.2	101.4	67	0.23
12.6	305.2	277.9	101	55	0.35
10.1	317.5	175.2	102	66	0.22
9.1	217.3	308.3	102.3	47	0.28
13.3	232.3	223.7	101.1	65	0.25
12.2	328.4	147.9	101.5	70	0.2
10.4	327.5	228.4	102.3	60	0.26
9.5	96.1	306.5	102.3	42	0.24
13	163.1	305.1	101.6	53	0.28
11.6	236.4	307.1	102.3	41	0.33
10.7	248.7	244.3	102.2	47	0.28
10.7	228.9	184.8	101.6	60	0.22
13.5	171.1	302.3	102.1	43	0.33
11.2	204.1	290.8	102.1	40	0.32
